7_109___
1,32,12,33,32,96,35,31,37,43,117,96,34
45,130,23,15,34,102,29,23,28,22,33,16,32
4,17,4,8,8,16,4,10,6,8,9,6,4
2,7,7,7,4,22,6,5,9,9,17,7,6
28,104,16,14,25,91,24,24,33,35,33,22,7
15,21,16,21,21,91,25,48,34,38,124,59,37
6,19,9,5,4,31,6,7,11,26,29,14,4
18,43,12,10,9,33,17,22,11,5,22,10,8
