4_116411
8,17,6,0,5,5,0,3,3,5,13,20,5
12,28,2,2,2,5,1,2,4,8,11,16,2
7,11,5,1,1,3,2,2,1,8,2,6,14
36,70,1,4,5,6,3,2,6,9,23,20,5
107,40,1,4,1,4,0,1,1,1,9,10,7
6,18,6,1,3,6,4,4,52,29,22,11,6
3,7,3,3,1,1,2,6,5,8,26,17,18
19,54,5,2,3,2,7,3,2,7,4,1,3
