1_116411
0,1,0,0,0,3,0,2,1,0,0,0,1
0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,2,0
52,112,46,33,25,34,20,9,28,31,11,35,22
9,21,5,24,23,27,16,18,23,47,95,51,38
8,15,7,1,1,12,2,4,2,5,15,7,1
6,7,4,7,4,6,8,2,5,14,17,9,8
