2_109100
17,29,49,102,84,140,145,116,86,120,184,171,84
33,71,41,42,62,68,65,78,50,59,69,81,70
21,54,19,28,23,61,24,43,30,50,52,34,26
17,43,10,16,16,21,18,14,27,29,36,33,20
29,55,18,163,153,204,142,147,197,168,209,251,322
13,36,44,169,147,136,145,135,140,112,213,304,178
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
