1_109100
1,3,2,1,6,0,6,5,2,4,5,1,2
0,2,4,3,7,29,5,5,6,0,7,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,1,3,0,0
69,155,138,137,195,162,146,142,194,152,198,316,158
7,22,24,66,154,188,146,172,171,182,263,278,329
12,18,24,17,17,20,34,18,25,22,27,37,10
6,11,14,29,35,26,38,50,45,30,47,41,104
